pair_id,L1,a1,b1,L2,a2,b2,DV
79,62.718109,-25.087914,-7.833560,63.027569,-27.703461,-8.297890,1.686400
80,62.718109,-25.087914,-7.833560,62.801987,-24.811626,-9.143520,1.232000
81,62.718109,-25.087914,-7.833560,63.127411,-25.427595,-9.178780,1.260800
82,62.718109,-25.087914,-7.833560,63.243580,-27.991476,-7.213717,1.750400
83,63.168941,-20.919044,-15.118779,63.160637,-19.495073,-15.966379,1.134230
84,63.168941,-20.919044,-15.118779,62.994232,-23.054096,-15.161819,1.202680
85,63.168941,-20.919044,-15.118779,63.193836,-19.875753,-15.956446,1.108720
86,63.168941,-20.919044,-15.118779,63.218716,-20.533770,-16.749008,0.940940
87,63.168941,-20.919044,-15.118779,63.035896,-21.537855,-13.416221,1.371810
88,63.168941,-20.919044,-15.118779,63.193836,-19.790400,-14.360781,1.009400
89,63.168941,-20.919044,-15.118779,63.027569,-20.856705,-13.311865,1.167790
90,63.168941,-20.919044,-15.118779,63.474903,-19.289051,-14.081301,1.327520
91,63.168941,-20.919044,-15.118779,63.384186,-22.267904,-16.285164,1.496640
92,63.168941,-20.919044,-15.118779,63.359409,-21.850452,-16.324804,1.122150
93,63.168941,-20.919044,-15.118779,63.019234,-22.025394,-15.994091,0.918121
94,63.168941,-20.919044,-15.118779,63.160637,-21.019312,-16.713694,1.225500
95,63.168941,-20.919044,-15.118779,63.210426,-21.347866,-16.801956,1.138260
96,63.168941,-20.919044,-15.118779,63.177242,-20.100605,-16.561815,1.167790
97,63.168941,-20.919044,-15.118779,63.318081,-19.107048,-15.779756,1.213420
98,64.225632,-12.870156,-6.938132,64.104187,-12.945864,-5.364041,1.468750
99,64.225632,-12.870156,-6.938132,64.306389,-11.532928,-6.691082,1.477430
100,64.225632,-12.870156,-6.938132,64.087975,-13.920767,-6.431227,1.416670
101,64.225632,-12.870156,-6.938132,64.274109,-11.373306,-6.155379,1.953120
102,64.225632,-12.870156,-6.938132,63.729446,-11.025530,-5.288621,1.953120
103,64.225632,-12.870156,-6.938132,64.079857,-11.668858,-4.973730,1.864580
104,64.225632,-12.870156,-6.938132,64.055511,-12.553768,-5.576959,1.321180
105,64.225632,-12.870156,-6.938132,64.063629,-13.271614,-5.535701,1.578120
106,64.225632,-12.870156,-6.938132,64.411140,-13.198202,-8.796221,1.482640
107,64.225632,-12.870156,-6.938132,64.104187,-13.777676,-6.020433,1.659720
108,64.225632,-12.870156,-6.938132,64.185196,-11.907426,-6.985126,1.152780
109,64.225632,-12.870156,-6.938132,64.225632,-11.698687,-6.326791,1.659720
110,64.225632,-12.870156,-6.938132,64.233719,-11.533608,-6.239874,1.850690
111,64.225632,-12.870156,-6.938132,64.378937,-14.422387,-8.625369,1.864580
112,63.309811,-2.734236,-8.752265,62.642467,-1.887991,-9.470188,1.662820
113,63.309811,-2.734236,-8.752265,63.218716,-1.601357,-8.471242,1.563510
114,63.309811,-2.734236,-8.752265,63.284985,-1.954426,-10.306618,1.496540
115,63.309811,-2.734236,-8.752265,63.185539,-3.937169,-8.490066,1.829100
116,63.309811,-2.734236,-8.752265,63.002563,-1.492780,-8.610412,1.796770
117,63.309811,-2.734236,-8.752265,63.060875,-4.211016,-9.062131,2.394920
118,63.309811,-2.734236,-8.752265,62.709713,-3.144590,-7.358476,1.214780
119,63.309811,-2.734236,-8.752265,63.900963,-3.666717,-7.656416,1.729790
120,63.309811,-2.734236,-8.752265,63.819378,-2.540444,-6.947419,1.263280
121,63.309811,-2.734236,-8.752265,63.622902,-3.118078,-7.618194,1.297920
122,63.309811,-2.734236,-8.752265,62.600380,-1.832401,-9.797555,1.330250
123,63.309811,-2.734236,-8.752265,63.400696,-2.929617,-7.231156,1.678980
124,61.290131,3.720810,-5.378950,61.185471,4.987442,-4.983339,1.523440
125,61.290131,3.720810,-5.378950,61.168003,4.525968,-4.202901,1.333980
126,61.290131,3.720810,-5.378950,61.255276,2.527619,-5.153812,1.486330
127,61.290131,3.720810,-5.378950,61.080532,4.942229,-5.262722,1.554690
128,61.290131,3.720810,-5.378950,61.429237,2.249264,-4.950772,1.767580
129,61.290131,3.720810,-5.378950,61.524582,2.620631,-4.756463,1.263670
130,61.290131,3.720810,-5.378950,61.307549,4.747891,-4.410728,1.546870
131,61.290131,3.720810,-5.378950,60.992859,3.345058,-3.664573,1.326170
132,61.290131,3.720810,-5.378950,61.036720,4.063219,-3.498565,1.531250
133,61.290131,3.720810,-5.378950,61.559196,3.339516,-6.776796,1.402340
134,61.290131,3.720810,-5.378950,61.185471,3.173256,-3.735194,1.416020
135,61.290131,3.720810,-5.378950,61.063011,4.026366,-3.667761,1.326170
136,61.290131,3.720810,-5.378950,61.437916,2.601669,-4.022298,1.402340
137,62.431583,8.088556,8.895260,62.321476,8.603728,10.723514,1.349530
138,62.431583,8.088556,8.895260,61.997829,9.503830,8.218794,1.376520
139,62.431583,8.088556,8.895260,62.363861,7.068036,7.741027,1.099870
140,62.431583,8.088556,8.895260,62.296021,7.139699,10.485916,1.673410
141,62.431583,8.088556,8.895260,62.751682,8.552464,7.049637,1.585700
142,62.431583,8.088556,8.895260,62.667698,9.625620,9.325429,1.646420
143,62.431583,8.088556,8.895260,62.228065,7.011757,9.265014,1.221320
144,62.431583,8.088556,8.895260,62.608803,7.593384,10.510700,1.619430
145,62.431583,8.088556,8.895260,62.810368,6.796015,10.024079,1.524970
146,62.431583,8.088556,8.895260,62.346912,6.859908,8.970544,1.390010
147,62.600384,1.883252,20.960041,62.709713,2.680185,18.408548,1.726840
148,62.600384,1.883252,20.960041,62.363861,3.294644,20.560375,1.588450
149,62.600384,1.883252,20.960041,62.776844,2.245719,18.294903,1.838750
150,62.600384,1.883252,20.960041,62.270554,3.538615,20.862604,1.459690
151,62.600384,1.883252,20.960041,62.211056,3.334256,19.698187,1.658240
152,62.600384,1.883252,20.960041,63.002567,1.454868,18.685389,1.484960
153,62.600384,1.883252,20.960041,62.835487,3.256578,19.197802,1.985560
154,62.600384,1.883252,20.960041,63.027569,0.988338,19.544111,1.191340
155,62.600384,1.883252,20.960041,62.776844,0.700022,20.099669,1.312880
156,62.380802,23.174095,18.426128,62.659290,21.337734,18.506025,1.163590
157,62.380802,23.174095,18.426128,62.304508,24.080732,17.401604,1.174660
158,62.380802,23.174095,18.426128,62.219559,25.481020,19.126387,1.123000
159,62.380802,23.174095,18.426128,62.473854,22.156172,19.477016,1.338250
160,62.380802,23.174095,18.426128,62.406204,23.957041,19.914648,0.779828
161,62.380802,23.174095,18.426128,62.448498,25.025183,18.102551,1.105780
162,62.380802,23.174095,18.426128,62.245064,24.972042,17.693741,1.198030
163,62.380802,23.174095,18.426128,62.473854,22.286348,19.731054,0.965560
164,62.380802,23.174095,18.426128,62.270554,23.242689,19.782455,0.873309
165,62.380802,23.174095,18.426128,62.642467,22.387699,16.799746,1.123000
166,62.380802,23.174095,18.426128,62.211056,24.962439,20.323750,1.174660
167,62.380802,23.174095,18.426128,62.100323,25.615082,19.984756,1.314880
168,64.739708,15.750381,4.382495,64.675804,16.257120,2.521043,1.608460
169,64.739708,15.750381,4.382495,64.906975,13.932343,4.705934,1.384190
170,64.739708,15.750381,4.382495,64.906975,14.092083,5.627074,1.527570
171,64.739708,15.750381,4.382495,64.619812,14.481673,5.832911,1.672790
172,64.739708,15.750381,4.382495,64.611809,14.107259,5.037112,1.384190
173,64.739708,15.750381,4.382495,64.571754,17.281740,5.935281,1.334560
174,64.739708,15.750381,4.382495,65.144722,13.863874,3.476240,1.641540
175,64.739708,15.750381,4.382495,64.451347,15.930347,6.530123,1.591910
176,64.739708,15.750381,4.382495,64.795540,17.721302,4.546868,1.286760
177,64.739708,15.750381,4.382495,64.378937,16.738028,6.616297,1.625000
178,64.739708,15.750381,4.382495,64.274109,15.276686,7.024458,1.913600
179,62.168503,10.465078,29.888308,61.989277,12.008325,30.260452,1.438080
180,62.168503,10.465078,29.888308,62.117382,9.921897,30.698711,1.035950
181,62.168503,10.465078,29.888308,62.049110,9.130648,29.651943,1.480690
182,62.168503,10.465078,29.888308,62.194042,11.426481,29.684530,1.237020
183,62.168503,10.465078,29.888308,62.228065,9.337888,27.500385,1.408790
184,62.168503,10.465078,29.888308,62.304508,8.696922,28.017298,1.480690
185,62.168503,10.465078,29.888308,62.338436,8.891768,28.800947,1.237020
186,62.168503,10.465078,29.888308,62.296021,11.395350,29.334805,1.264980
187,62.168503,10.465078,29.888308,62.312992,12.260613,31.200220,1.524630
188,62.168503,10.465078,29.888308,62.389271,8.983809,27.163689,1.552600
189,62.168503,10.465078,29.888308,62.168503,11.019789,28.621765,1.150470
190,62.168503,10.465078,29.888308,62.423126,10.524557,27.862120,1.480690
191,61.671474,20.788679,63.073536,61.645592,20.759163,59.124725,1.555560
192,61.671474,20.788679,63.073536,61.619694,18.479187,59.492844,1.338100
193,61.671474,20.788679,63.073536,61.834995,21.864727,60.871777,1.509520
194,61.671474,20.788679,63.073536,61.550545,20.279184,67.857910,1.757140
195,61.671474,20.788679,63.073536,61.602417,18.506922,62.532722,1.415870
196,61.671474,20.788679,63.073536,61.800625,18.564619,60.477486,1.290480
197,61.671474,20.788679,63.073536,62.006382,18.933790,57.921841,1.711110
198,61.671474,20.788679,63.073536,61.877911,22.367519,68.528969,1.493650
199,61.671474,20.788679,63.073536,62.014931,22.000708,61.889629,1.134920
200,61.671474,20.788679,63.073536,61.176739,23.052271,65.014091,1.539680
201,61.671474,20.788679,63.073536,61.783432,18.642792,63.577576,1.539680
202,61.671474,20.788679,63.073536,61.826405,22.454250,68.473656,1.431750
203,60.852169,1.789563,65.587479,60.719803,3.220895,66.287918,0.915179
204,60.852169,1.789563,65.587479,60.462589,3.062200,68.327385,0.988839
205,60.852169,1.789563,65.587479,60.551476,3.084808,67.820679,1.034600
206,60.852169,1.789563,65.587479,61.133038,2.045882,62.709343,0.823661
207,60.852169,1.789563,65.587479,60.984081,3.003369,64.893974,1.052460
208,60.852169,1.789563,65.587479,60.560356,3.015314,67.951347,0.869420
209,60.852169,1.789563,65.587479,61.394508,1.028223,67.199242,1.070310
210,60.852169,1.789563,65.587479,60.834545,3.332841,64.806023,1.080360
211,60.852169,1.789563,65.587479,61.316254,1.209635,63.183510,0.777902
212,60.852169,1.789563,65.587479,60.355648,1.826531,69.417778,1.070310
213,63.085842,27.729509,33.920765,63.019234,28.453362,36.655945,1.519430
214,63.085842,27.729509,33.920765,62.650879,23.870768,31.616688,1.587750
215,63.085842,27.729509,33.920765,63.408951,28.065464,36.592178,1.610130
216,63.085842,27.729509,33.920765,63.010902,26.385323,34.712925,1.367490
217,63.085842,27.729509,33.920765,62.743294,30.003965,37.053318,1.230860
218,63.085842,27.729509,33.920765,63.235294,30.994423,34.762001,1.693760
219,63.085842,27.729509,33.920765,63.110790,23.186617,30.492218,1.488810
220,63.085842,27.729509,33.920765,63.144028,30.419266,33.830147,2.081270
221,63.085842,27.729509,33.920765,62.919117,30.627777,36.854412,1.109540
222,63.085842,27.729509,33.920765,63.052551,24.681379,33.483528,1.747940
223,35.083103,-44.115772,3.800086,35.023216,-40.070381,1.596998,1.255060
224,35.083103,-44.115772,3.800086,34.782253,-42.562027,4.751140,1.255060
225,35.083103,-44.115772,3.800086,34.620335,-38.435333,3.597958,1.143720
226,35.083103,-44.115772,3.800086,35.498432,-51.603333,6.476638,1.943320
227,35.083103,-44.115772,3.800086,34.660912,-39.533718,4.526602,1.599190
228,35.083103,-44.115772,3.800086,34.660912,-44.779327,5.621924,1.234820
229,35.083103,-44.115772,3.800086,34.882931,-42.985641,5.024867,1.295550
230,35.083103,-44.115772,3.800086,35.321259,-44.552967,5.465439,1.406880
231,35.083103,-44.115772,3.800086,35.043194,-38.374680,1.230970,1.548580
232,35.083103,-44.115772,3.800086,35.498432,-49.018013,4.883420,1.103240
233,35.083103,-44.115772,3.800086,35.341003,-47.807205,5.674574,1.730770
234,35.083103,-44.115772,3.800086,34.660912,-37.117764,2.218003,1.700400
235,35.083103,-44.115772,3.800086,35.439510,-47.983143,3.960627,0.971660
236,35.083103,-44.115772,3.800086,34.882931,-40.977829,1.579803,1.325910
237,37.444653,-26.568275,-29.027390,37.170010,-29.525862,-29.528233,1.599170
238,37.444653,-26.568275,-29.027390,37.878300,-28.267170,-30.792187,1.547590
239,37.444653,-26.568275,-29.027390,37.481060,-28.214296,-31.182697,1.199380
240,37.444653,-26.568275,-29.027390,37.571861,-26.926945,-26.921865,1.199380
241,37.444653,-26.568275,-29.027390,37.408195,-25.425289,-29.948332,1.276760
242,37.444653,-26.568275,-29.027390,37.788532,-27.501261,-27.433578,1.276760
243,37.444653,-26.568275,-29.027390,37.243526,-28.075132,-27.482712,1.560480
244,37.444653,-26.568275,-29.027390,36.985329,-23.704914,-28.655218,1.457310
245,37.444653,-26.568275,-29.027390,37.243526,-24.171177,-28.545488,1.354140
246,37.444653,-26.568275,-29.027390,37.316841,-29.897778,-29.847221,1.986070
247,37.444653,-26.568275,-29.027390,37.003853,-23.628815,-27.078981,1.831310
248,37.444653,-26.568275,-29.027390,37.608093,-28.453279,-30.801001,1.483110
249,37.444653,-26.568275,-29.027390,37.734528,-27.895018,-31.892164,1.624970
250,37.444653,-26.568275,-29.027390,37.644279,-30.226524,-27.325909,2.011860
251,37.444653,-26.568275,-29.027390,37.589985,-30.220947,-28.271643,2.037660
252,22.723295,20.091070,-46.684811,22.584002,19.309719,-47.414867,1.419110
253,22.723295,20.091070,-46.684811,22.618919,16.796024,-42.758579,0.955535
254,22.723295,20.091070,-46.684811,23.033094,14.973575,-42.553020,1.617790
255,22.723295,20.091070,-46.684811,22.964676,23.311981,-51.564125,1.447490
256,22.723295,20.091070,-46.684811,23.101274,18.128374,-46.395802,1.362350
257,22.723295,20.091070,-46.684811,22.723295,20.373119,-48.629288,1.154210
258,22.723295,20.091070,-46.684811,22.513975,16.029432,-43.475376,1.021760
259,22.723295,20.091070,-46.684811,23.033094,15.486859,-44.410229,2.034060
260,22.723295,20.091070,-46.684811,22.723295,22.299795,-46.549507,1.854300
261,22.723295,20.091070,-46.684811,22.408457,13.394528,-40.746483,1.617790
262,22.723295,20.091070,-46.684811,22.549021,24.345951,-50.549301,0.936613
263,22.159967,18.276463,-34.562843,21.726294,17.614317,-35.036835,1.724600
264,22.159967,18.276463,-34.562843,21.799265,19.453405,-34.275036,1.069520
265,22.159967,18.276463,-34.562843,22.052473,20.887571,-36.659988,1.163100
266,22.159967,18.276463,-34.562843,21.944368,16.952526,-31.869539,1.163100
267,22.159967,18.276463,-34.562843,21.762815,21.103886,-37.352467,0.909091
268,22.159967,18.276463,-34.562843,22.195663,19.223789,-37.115963,1.323530
269,22.159967,18.276463,-34.562843,22.443693,18.395334,-36.430336,1.283420
270,22.159967,18.276463,-34.562843,21.542618,21.115187,-36.417706,1.256680
271,22.159967,18.276463,-34.562843,21.799265,21.370529,-35.615723,1.791440
272,22.159967,18.276463,-34.562843,21.726294,21.524843,-36.228394,1.577540
273,22.159967,18.276463,-34.562843,21.653038,20.075859,-36.933514,0.935829
274,22.159967,18.276463,-34.562843,21.653038,22.098574,-36.805260,1.938500
275,36.461243,47.858986,18.390982,36.271507,50.507298,21.228584,1.363640
276,36.461243,47.858986,18.390982,36.271507,53.757896,20.455835,1.877990
277,36.461243,47.858986,18.390982,36.195225,52.235580,18.609442,1.973680
278,36.461243,47.858986,18.390982,36.948235,40.520832,15.930126,2.212920
279,36.461243,47.858986,18.390982,36.499027,48.369331,16.271397,1.363640
280,36.461243,47.858986,18.390982,36.480141,57.496750,21.289219,2.787080
281,36.461243,47.858986,18.390982,36.649616,48.902855,22.076365,1.363640
282,36.461243,47.858986,18.390982,36.743298,50.880886,24.315462,1.913880
283,36.461243,47.858986,18.390982,36.668377,51.904079,17.476454,2.141150
284,36.461243,47.858986,18.390982,36.309563,45.547256,21.141529,2.320570
285,36.461243,47.858986,18.390982,36.911091,53.331696,19.589550,1.758370
286,36.461243,47.858986,18.390982,36.985329,53.009720,22.009542,1.363640
287,24.908562,-15.217340,-11.933549,24.626812,-13.398452,-11.077895,1.039890
288,24.908562,-15.217340,-11.933549,24.341103,-17.345409,-12.114822,1.396010
289,24.908562,-15.217340,-11.933549,24.532022,-17.019703,-12.533622,1.467240
290,24.908562,-15.217340,-11.933549,24.626812,-14.344616,-13.229379,1.552710
291,24.908562,-15.217340,-11.933549,24.595266,-13.713845,-12.856529,1.424500
292,24.908562,-15.217340,-11.933549,24.783821,-14.526625,-13.442500,1.652420
293,24.908562,-15.217340,-11.933549,24.783821,-17.328281,-11.721259,1.652420
294,24.908562,-15.217340,-11.933549,25.551306,-13.902603,-12.658736,1.082620
295,24.908562,-15.217340,-11.933549,24.658312,-16.108980,-13.279370,1.467240
296,24.908562,-15.217340,-11.933549,24.815077,-16.300819,-13.090519,1.367520
297,23.724266,-2.364475,-7.066786,22.950962,-2.715879,-7.733388,1.288060
298,23.724266,-2.364475,-7.066786,23.790100,-1.820439,-7.536076,0.913349
299,23.724266,-2.364475,-7.066786,23.358215,-1.584646,-7.020829,0.971897
300,23.724266,-2.364475,-7.066786,24.373045,-2.717046,-7.868778,0.995316
301,23.724266,-2.364475,-7.066786,23.591940,-3.124209,-7.064123,0.936768
302,23.724266,-2.364475,-7.066786,23.121681,-2.509909,-8.018114,1.170960
303,23.724266,-2.364475,-7.066786,23.658213,-1.961985,-7.809344,0.913349
304,23.724266,-2.364475,-7.066786,23.953741,-3.092851,-7.524142,0.960187
305,23.724266,-2.364475,-7.066786,23.691267,-3.178845,-7.328591,0.936768
306,23.724266,-2.364475,-7.066786,23.425276,-3.104345,-7.536139,1.159250
307,23.724266,-2.364475,-7.066786,24.148355,-1.813088,-8.058277,1.147540
308,22.383753,12.474535,7.389589,22.454252,11.508492,8.227568,1.191220
309,22.383753,12.474535,7.389589,22.837461,11.072970,6.979196,0.867294
310,22.383753,12.474535,7.389589,22.733702,11.087890,7.137346,1.044930
311,22.383753,12.474535,7.389589,22.768349,11.100059,7.122762,1.065830
312,22.383753,12.474535,7.389589,22.629381,13.360017,6.630996,1.149430
313,22.383753,12.474535,7.389589,22.559521,12.868414,6.293196,1.086730
314,22.383753,12.474535,7.389589,22.348406,13.053556,6.252919,1.149430
315,22.383753,12.474535,7.389589,22.454252,12.632994,5.731312,1.086730
316,22.383753,12.474535,7.389589,22.559521,11.932903,5.566476,1.024030
317,22.383753,12.474535,7.389589,22.974953,11.672267,5.749377,1.170320
318,22.383753,12.474535,7.389589,22.664217,10.847987,6.356585,1.201670
319,22.383753,12.474535,7.389589,22.063250,11.099277,7.574691,1.389760
320,13.995515,-3.993749,-5.530325,13.937574,-2.929688,-4.793944,1.546760
321,13.995515,-3.993749,-5.530325,13.762395,-2.835008,-4.743961,1.744600
322,13.995515,-3.993749,-5.530325,14.394970,-5.175370,-6.515584,1.654680
323,13.995515,-3.993749,-5.530325,13.465759,-5.264485,-5.120169,1.744600
324,13.995515,-3.993749,-5.530325,13.937574,-5.265557,-5.165707,1.744600
325,13.995515,-3.993749,-5.530325,14.168005,-5.399816,-5.815640,1.744600
326,13.995515,-3.993749,-5.530325,14.053232,-5.264518,-5.763339,1.834530
327,13.995515,-3.993749,-5.530325,13.644453,-4.610777,-4.670846,1.834530
328,13.995515,-3.993749,-5.530325,13.703541,-4.625610,-4.808285,1.708630
329,13.995515,-3.993749,-5.530325,14.225066,-4.076608,-7.097540,1.672660
330,83.105553,-4.162029,-7.933704,83.553795,-4.856949,-9.292874,1.244640
331,83.105553,-4.162029,-7.933704,83.648201,-3.823196,-8.832006,0.844063
332,83.105553,-4.162029,-7.933704,83.385521,-3.663638,-8.713345,1.030040
333,83.105553,-4.162029,-7.933704,82.733345,-2.779744,-8.481234,1.287550
334,83.105553,-4.162029,-7.933704,83.590530,-3.375802,-8.589745,1.173100
335,83.105553,-4.162029,-7.933704,82.871925,-3.983178,-8.774618,0.901288
336,83.105553,-4.162029,-7.933704,82.797356,-2.719991,-8.274137,1.430620
337,83.105553,-4.162029,-7.933704,82.893204,-2.798478,-8.016465,1.387700
338,83.105553,-4.162029,-7.933704,83.982430,-4.979783,-8.831285,1.030040
339,83.105553,-4.162029,-7.933704,83.142624,-3.382164,-8.847998,1.173100
340,83.105553,-4.162029,-7.933704,84.474464,-5.544429,-8.460266,1.287550
341,80.547157,-13.376632,-14.841566,80.714317,-14.808762,-15.762481,1.597340
342,80.547157,-13.376632,-14.841566,80.941849,-14.838901,-15.155063,1.497500
343,80.547157,-13.376632,-14.841566,81.046928,-15.207978,-14.626940,1.464230
344,80.547157,-13.376632,-14.841566,81.096619,-15.314735,-14.341339,1.763730
345,80.547157,-13.376632,-14.841566,80.792130,-13.473560,-15.957350,1.281200
346,80.547157,-13.376632,-14.841566,80.591789,-11.642778,-14.914344,1.547420
347,80.547157,-13.376632,-14.841566,80.819893,-11.416370,-14.506924,1.780370
348,80.547157,-13.376632,-14.841566,80.256027,-11.731208,-15.452349,1.331110
349,80.547157,-13.376632,-14.841566,80.842087,-15.135607,-14.950822,1.514140
350,80.547157,-13.376632,-14.841566,81.046928,-14.215353,-16.424664,1.763730
351,80.547157,-13.376632,-14.841566,80.930771,-13.930810,-13.386839,1.081530
352,80.547157,-13.376632,-14.841566,80.842087,-14.662375,-13.812980,1.247920
353,80.547157,-13.376632,-14.841566,80.424202,-12.538730,-13.491047,1.514140
354,37.462864,-30.639582,-1.700671,37.261875,-26.939013,-2.370748,1.415570
355,37.462864,-30.639582,-1.700671,37.206795,-28.913197,-2.145085,0.687563
